zip_code,genre(s),average_rating,state
84604,Horror,3.5,UT
84604,Thriller,3.3461538461538463,UT
84604,Children's,3.3333333333333335,UT
84604,Animation,3.0,UT
84604,Film-Noir,3.0,UT
84604,Sci-Fi,2.8181818181818183,UT
84601,Thriller,4.4,UT
84601,Crime,4.2,UT
84601,Animation,4.0,UT
84601,Horror,4.0,UT
84601,Action,3.857142857142857,UT
84601,Mystery,3.5,UT
84601,Drama,3.4761904761904763,UT
84601,Romance,3.4444444444444446,UT
84601,Children's,3.3333333333333335,UT
84601,Comedy,3.230769230769231,UT
84601,Sci-Fi,3.1666666666666665,UT
84601,Adventure,3.125,UT
84601,Fantasy,3.0,UT
84601,War,3.0,UT
84408,Film-Noir,5.0,UT
84408,Horror,5.0,UT
84408,Adventure,4.928571428571429,UT
84408,Action,4.857142857142857,UT
84408,Sci-Fi,4.857142857142857,UT
84408,Thriller,4.785714285714286,UT
84408,Crime,4.5,UT
84408,Romance,4.2727272727272725,UT
84408,Comedy,4.0,UT
84408,Fantasy,4.0,UT
84408,Mystery,4.0,UT
84408,War,4.0,UT
84408,Children's,3.75,UT
84408,Drama,3.3333333333333335,UT
84408,Animation,3.0,UT
84408,Musical,3.0,UT
84408,Western,1.0,UT
84302,Musical,4.0588235294117645,UT
84302,Documentary,4.0,UT
84302,Horror,4.0,UT
84302,Thriller,4.0,UT
84302,Western,4.0,UT
84302,War,3.9,UT
84302,Action,3.8333333333333335,UT
84302,Animation,3.8,UT
84302,Children's,3.7674418604651163,UT
84302,Adventure,3.75,UT
84302,Drama,3.7058823529411766,UT
84302,Sci-Fi,3.6842105263157894,UT
84302,Romance,3.4347826086956523,UT
84302,Comedy,3.423076923076923,UT
84302,Fantasy,3.25,UT
84302,Crime,3.0,UT
84302,Film-Noir,3.0,UT
84302,Mystery,3.0,UT
84116,Musical,5.0,UT
84116,Sci-Fi,4.428571428571429,UT
84116,Children's,4.0,UT
84116,Mystery,4.0,UT
84116,Action,3.875,UT
84116,Adventure,3.8333333333333335,UT
84116,Thriller,3.8333333333333335,UT
84116,Romance,3.5833333333333335,UT
84116,War,3.5,UT
84116,Drama,3.3846153846153846,UT
84116,Comedy,3.357142857142857,UT
84116,Crime,3.25,UT
84116,Animation,3.0,UT
84107,Horror,4.0,UT
84107,Western,4.0,UT
84107,Drama,3.484375,UT
84107,Romance,3.2325581395348837,UT
84107,Thriller,3.1923076923076925,UT
84107,Film-Noir,3.0,UT
84107,War,3.0,UT
84107,Adventure,2.9444444444444446,UT
84107,Mystery,2.9285714285714284,UT
84107,Crime,2.9,UT
84107,Musical,2.9,UT
84107,Action,2.888888888888889,UT
84107,Comedy,2.843137254901961,UT
84107,Sci-Fi,2.4444444444444446,UT
84107,Animation,2.142857142857143,UT
84107,Children's,1.9230769230769231,UT
84107,Documentary,1.0,UT
84107,Fantasy,1.0,UT
84105,Film-Noir,4.5,UT
84105,Drama,4.3,UT
84105,Crime,4.0,UT
84105,Fantasy,4.0,UT
84105,Musical,4.0,UT
84105,Romance,3.9411764705882355,UT
84105,Mystery,3.8181818181818183,UT
84105,Comedy,3.75,UT
84105,Thriller,3.5517241379310347,UT
84105,Horror,3.3333333333333335,UT
84105,War,3.25,UT
84105,Action,3.1875,UT
84105,Sci-Fi,2.9285714285714284,UT
84105,Adventure,2.8461538461538463,UT
84105,Animation,2.0,UT
84103,Documentary,5.0,UT
84103,Western,5.0,UT
84103,Film-Noir,4.5,UT
84103,Crime,4.458333333333333,UT
84103,Drama,4.360655737704918,UT
84103,Mystery,4.333333333333333,UT
84103,Romance,4.222222222222222,UT
84103,Animation,4.142857142857143,UT
84103,Thriller,4.081632653061225,UT
84103,Comedy,4.0,UT
84103,War,4.0,UT
84103,Sci-Fi,3.925925925925926,UT
84103,Action,3.7818181818181817,UT
84103,Musical,3.75,UT
84103,Horror,3.6666666666666665,UT
84103,Children's,3.5,UT
84103,Adventure,3.4166666666666665,UT
84103,Fantasy,3.3333333333333335,UT
84010,War,4.444444444444445,UT
84010,Drama,4.045454545454546,UT
84010,Romance,3.8461538461538463,UT
84010,Children's,3.5833333333333335,UT
84010,Action,3.5161290322580645,UT
84010,Crime,3.5,UT
84010,Horror,3.5,UT
84010,Mystery,3.5,UT
84010,Comedy,3.4782608695652173,UT
84010,Adventure,3.4444444444444446,UT
84010,Sci-Fi,3.4210526315789473,UT
84010,Animation,3.4,UT
84010,Musical,3.3333333333333335,UT
84010,Thriller,3.2962962962962963,UT
84010,Fantasy,2.6666666666666665,UT
83814,Documentary,4.0,ID
83814,War,3.5277777777777777,ID
83814,Film-Noir,3.5,ID
83814,Mystery,3.4705882352941178,ID
83814,Musical,3.423076923076923,ID
83814,Thriller,3.338235294117647,ID
83814,Fantasy,3.3333333333333335,ID
83814,Sci-Fi,3.3035714285714284,ID
83814,Romance,3.2884615384615383,ID
83814,Drama,3.2869565217391306,ID
83814,Animation,3.25,ID
83814,Adventure,3.2295081967213113,ID
83814,Horror,3.1923076923076925,ID
83814,Children's,3.1379310344827585,ID
83814,Action,3.021276595744681,ID
83814,Crime,3.0,ID
83814,Comedy,2.9894736842105263,ID
83814,Western,2.7777777777777777,ID
83716,Film-Noir,4.75,ID
83716,Animation,4.714285714285714,ID
83716,War,4.333333333333333,ID
83716,Drama,4.28,ID
83716,Crime,4.25,ID
83716,Mystery,4.25,ID
83716,Western,4.2,ID
83716,Musical,4.0,ID
83716,Romance,4.0,ID
83716,Thriller,3.98,ID
83716,Sci-Fi,3.948717948717949,ID
83716,Action,3.8513513513513513,ID
83716,Adventure,3.7142857142857144,ID
83716,Comedy,3.6666666666666665,ID
83716,Horror,3.6666666666666665,ID
83716,Children's,2.8,ID
83716,Fantasy,2.75,ID
83709,Western,4.5,ID
83709,Fantasy,4.0,ID
83709,War,3.8947368421052633,ID
83709,Sci-Fi,3.793103448275862,ID
83709,Horror,3.7,ID
83709,Animation,3.6666666666666665,ID
83709,Mystery,3.6666666666666665,ID
83709,Adventure,3.6206896551724137,ID
83709,Drama,3.595959595959596,ID
83709,Action,3.543859649122807,ID
83709,Crime,3.533333333333333,ID
83709,Children's,3.5,ID
83709,Romance,3.5,ID
83709,Thriller,3.488888888888889,ID
83709,Comedy,3.2564102564102564,ID
83709,Musical,3.2,ID
83709,Film-Noir,3.0,ID
83702,Film-Noir,4.428571428571429,ID
83702,Mystery,4.0,ID
83702,War,3.953488372093023,ID
83702,Drama,3.815165876777251,ID
83702,Crime,3.80327868852459,ID
83702,Animation,3.782608695652174,ID
83702,Musical,3.7435897435897436,ID
83702,Romance,3.732142857142857,ID
83702,Documentary,3.6666666666666665,ID
83702,Thriller,3.656,ID
83702,Horror,3.6296296296296298,ID
83702,Sci-Fi,3.609375,ID
83702,Western,3.5384615384615383,ID
83702,Action,3.4966442953020134,ID
83702,Children's,3.4901960784313726,ID
83702,Fantasy,3.4166666666666665,ID
83702,Adventure,3.3142857142857145,ID
83702,Comedy,3.291970802919708,ID
83686,Mystery,3.7333333333333334,ID
83686,Western,3.7,ID
83686,War,3.6818181818181817,ID
83686,Romance,3.460526315789474,ID
83686,Drama,3.4518518518518517,ID
83686,Action,3.3951612903225805,ID
83686,Thriller,3.392857142857143,ID
83686,Sci-Fi,3.3653846153846154,ID
83686,Adventure,3.3424657534246576,ID
83686,Film-Noir,3.3333333333333335,ID
83686,Children's,3.3035714285714284,ID
83686,Musical,3.272727272727273,ID
83686,Animation,3.227272727272727,ID
83686,Comedy,3.225130890052356,ID
83686,Crime,3.1666666666666665,ID
83686,Horror,3.0,ID
83686,Fantasy,2.909090909090909,ID
83686,Documentary,2.5,ID
82435,Documentary,4.0,WY
82435,Mystery,4.0,WY
82435,War,4.0,WY
82435,Drama,3.875,WY
82435,Crime,3.4285714285714284,WY
82435,Romance,3.3333333333333335,WY
82435,Comedy,3.0,WY
82435,Thriller,2.8333333333333335,WY
82435,Action,2.6,WY
82435,Sci-Fi,2.0,WY
81648,War,4.25,CO
81648,Fantasy,4.166666666666667,CO
81648,Action,4.083333333333333,CO
81648,Romance,4.071428571428571,CO
81648,Sci-Fi,4.0,CO
81648,Adventure,3.9285714285714284,CO
81648,Drama,3.92,CO
81648,Comedy,3.870967741935484,CO
81648,Children's,3.7954545454545454,CO
81648,Animation,3.727272727272727,CO
81648,Mystery,3.6666666666666665,CO
81648,Thriller,3.5833333333333335,CO
81648,Musical,3.5384615384615383,CO
81648,Horror,3.3529411764705883,CO
81648,Crime,1.0,CO
80919,Mystery,4.0,CO
80919,Western,4.0,CO
80919,War,3.966666666666667,CO
80919,Musical,3.8823529411764706,CO
80919,Romance,3.8444444444444446,CO
80919,Animation,3.8333333333333335,CO
80919,Drama,3.776595744680851,CO
80919,Children's,3.757575757575758,CO
80919,Thriller,3.734375,CO
80919,Sci-Fi,3.6956521739130435,CO
80919,Fantasy,3.625,CO
80919,Action,3.580952380952381,CO
80919,Adventure,3.537313432835821,CO
80919,Comedy,3.5280898876404496,CO
80919,Film-Noir,3.5,CO
80919,Crime,3.3333333333333335,CO
80919,Horror,3.2142857142857144,CO
80919,Documentary,3.0,CO
80913,Film-Noir,4.0,CO
80913,Horror,3.3076923076923075,CO
80913,Western,3.25,CO
80913,Drama,3.234375,CO
80913,Romance,3.2244897959183674,CO
80913,Action,3.125,CO
80913,Crime,3.1,CO
80913,Sci-Fi,3.054054054054054,CO
80913,Adventure,3.0,CO
80913,Mystery,3.0,CO
80913,Thriller,3.0,CO
80913,War,2.789473684210526,CO
80913,Comedy,2.7864077669902914,CO
80913,Children's,2.6666666666666665,CO
80913,Musical,2.5555555555555554,CO
80913,Fantasy,2.5,CO
80913,Animation,2.3333333333333335,CO
80538,Fantasy,5.0,CO
80538,Children's,4.5,CO
80538,Animation,4.0,CO
80538,Drama,3.5,CO
80538,Action,3.0,CO
80538,Sci-Fi,3.0,CO
80538,Comedy,2.9375,CO
80538,Romance,2.75,CO
80538,Adventure,2.3333333333333335,CO
80538,Thriller,2.25,CO
80538,Crime,2.0,CO
80526,Documentary,5.0,CO
80526,Fantasy,5.0,CO
80526,Western,5.0,CO
80526,Crime,4.9,CO
80526,Musical,4.8,CO
80526,Animation,4.666666666666667,CO
80526,Romance,4.636363636363637,CO
80526,Drama,4.578947368421052,CO
80526,Mystery,4.571428571428571,CO
80526,Thriller,4.560975609756097,CO
80526,Adventure,4.470588235294118,CO
80526,Comedy,4.456140350877193,CO
80526,Action,4.444444444444445,CO
80526,War,4.444444444444445,CO
80526,Horror,4.333333333333333,CO
80526,Children's,4.3,CO
80526,Sci-Fi,3.9,CO
80525,Film-Noir,4.0,CO
80525,War,3.783333333333333,CO
80525,Drama,3.7509727626459144,CO
80525,Romance,3.6136363636363638,CO
80525,Crime,3.6,CO
80525,Animation,3.5,CO
80525,Mystery,3.4761904761904763,CO
80525,Sci-Fi,3.413793103448276,CO
80525,Comedy,3.352,CO
80525,Musical,3.3333333333333335,CO
80525,Thriller,3.2464788732394365,CO
80525,Children's,3.2285714285714286,CO
80525,Adventure,3.2,CO
80525,Documentary,3.2,CO
80525,Horror,3.138888888888889,CO
80525,Action,3.1358024691358026,CO
80525,Fantasy,3.0,CO
80525,Western,2.909090909090909,CO
80521,Horror,4.0,CO
80521,War,3.8,CO
80521,Sci-Fi,3.75,CO
80521,Crime,3.6666666666666665,CO
80521,Drama,3.5714285714285716,CO
80521,Thriller,3.5,CO
80521,Action,3.4375,CO
80521,Romance,3.375,CO
80521,Comedy,3.3333333333333335,CO
80521,Adventure,3.0,CO
80521,Animation,3.0,CO
80521,Children's,3.0,CO
80521,Mystery,3.0,CO
80521,Musical,1.0,CO
80303,Children's,5.0,CO
80303,Western,5.0,CO
80303,Musical,4.4,CO
80303,Romance,4.176470588235294,CO
80303,Comedy,4.166666666666667,CO
80303,Adventure,4.0,CO
80303,Horror,4.0,CO
80303,Mystery,4.0,CO
80303,Thriller,4.0,CO
80303,War,4.0,CO
80303,Drama,3.918918918918919,CO
80303,Sci-Fi,3.5,CO
80303,Action,3.0,CO
80303,Crime,2.6666666666666665,CO
80302,Fantasy,5.0,CO
80302,Horror,4.5,CO
80302,Film-Noir,4.285714285714286,CO
80302,Sci-Fi,4.0625,CO
80302,Children's,4.0,CO
80302,Documentary,4.0,CO
80302,Musical,4.0,CO
80302,Mystery,4.0,CO
80302,Romance,4.0,CO
80302,Western,4.0,CO
80302,Drama,3.9448818897637796,CO
80302,Adventure,3.9444444444444446,CO
80302,Comedy,3.9193548387096775,CO
80302,Thriller,3.838709677419355,CO
80302,War,3.8333333333333335,CO
80302,Action,3.76,CO
80302,Crime,3.6153846153846154,CO
80302,Animation,3.5,CO
80236,Animation,5.0,CO
80236,Romance,4.4,CO
80236,Action,4.111111111111111,CO
80236,Sci-Fi,4.0,CO
80236,War,4.0,CO
80236,Drama,3.8,CO
80236,Thriller,3.7777777777777777,CO
80236,Comedy,3.3333333333333335,CO
80236,Children's,3.25,CO
80236,Mystery,3.0,CO
80236,Crime,2.0,CO
80236,Fantasy,2.0,CO
80236,Film-Noir,2.0,CO
80228,Film-Noir,4.0,CO
80228,Horror,3.5,CO
80228,Comedy,3.4285714285714284,CO
80228,Romance,3.4,CO
80228,Action,3.125,CO
80228,Thriller,3.090909090909091,CO
80228,Drama,3.066666666666667,CO
80228,Crime,3.0,CO
80228,Musical,3.0,CO
80228,Mystery,3.0,CO
80228,Sci-Fi,3.0,CO
80228,War,3.0,CO
80228,Adventure,2.5,CO
80227,Animation,5.0,CO
80227,Children's,5.0,CO
80227,Crime,4.0,CO
80227,War,3.6666666666666665,CO
80227,Sci-Fi,3.5,CO
80227,Comedy,3.3333333333333335,CO
80227,Drama,3.176470588235294,CO
80227,Thriller,3.125,CO
80227,Action,3.111111111111111,CO
80227,Documentary,3.0,CO
80227,Fantasy,3.0,CO
80227,Romance,3.0,CO
80227,Adventure,2.6666666666666665,CO
80227,Horror,2.0,CO
80227,Musical,2.0,CO
80227,Mystery,2.0,CO
80209,Adventure,4.0,CO
80209,Animation,4.0,CO
80209,Crime,4.0,CO
80209,Musical,4.0,CO
80209,Mystery,4.0,CO
80209,War,4.0,CO
80209,Thriller,3.8333333333333335,CO
80209,Drama,3.6,CO
80209,Action,3.5,CO
80209,Sci-Fi,3.5,CO
80209,Romance,3.4782608695652173,CO
80209,Comedy,3.4761904761904763,CO
80209,Children's,3.3333333333333335,CO
80127,Crime,4.0,CO
80127,Mystery,4.0,CO
80127,Adventure,3.8333333333333335,CO
80127,Children's,3.8333333333333335,CO
80127,War,3.75,CO
80127,Animation,3.6666666666666665,CO
80127,Action,3.590909090909091,CO
80127,Comedy,3.44,CO
80127,Drama,3.347826086956522,CO
80127,Thriller,3.1363636363636362,CO
80127,Musical,3.0,CO
80127,Sci-Fi,3.0,CO
80127,Romance,2.857142857142857,CO
80127,Fantasy,2.0,CO
80127,Horror,2.0,CO
80123,Animation,5.0,CO
80123,Musical,4.833333333333333,CO
80123,Children's,4.7272727272727275,CO
80123,Adventure,4.523809523809524,CO
80123,Mystery,4.5,CO
80123,Action,4.405405405405405,CO
80123,Thriller,4.333333333333333,CO
80123,Romance,4.1,CO
80123,Drama,4.076923076923077,CO
80123,War,4.0625,CO
80123,Fantasy,4.0,CO
80123,Film-Noir,4.0,CO
80123,Western,4.0,CO
80123,Crime,3.875,CO
80123,Sci-Fi,3.7857142857142856,CO
80123,Comedy,3.6956521739130435,CO
80123,Horror,3.5,CO
80027,Documentary,4.0,CO
80027,War,2.909090909090909,CO
80027,Western,2.3333333333333335,CO
80027,Adventure,2.282608695652174,CO
80027,Drama,2.2028985507246377,CO
80027,Sci-Fi,2.1904761904761907,CO
80027,Action,2.144578313253012,CO
80027,Romance,2.1379310344827585,CO
80027,Film-Noir,2.0,CO
80027,Mystery,2.0,CO
80027,Thriller,1.9591836734693877,CO
80027,Crime,1.9411764705882353,CO
80027,Comedy,1.7903225806451613,CO
80027,Horror,1.6785714285714286,CO
80027,Musical,1.5555555555555556,CO
80027,Animation,1.5,CO
80027,Children's,1.2,CO
80027,Fantasy,1.0,CO
79508,Crime,3.8,TX
79508,Mystery,3.6666666666666665,TX
79508,Romance,3.56,TX
79508,Animation,3.5,TX
79508,War,3.466666666666667,TX
79508,Thriller,3.4615384615384617,TX
79508,Western,3.4,TX
79508,Action,3.397590361445783,TX
79508,Drama,3.382978723404255,TX
79508,Adventure,3.323529411764706,TX
79508,Horror,3.25,TX
79508,Comedy,3.1315789473684212,TX
79508,Sci-Fi,3.111111111111111,TX
79508,Children's,3.0,TX
79508,Musical,3.0,TX
79508,Fantasy,2.5,TX
79070,Adventure,4.0,TX
79070,Animation,4.0,TX
79070,Drama,3.7777777777777777,TX
79070,Thriller,3.7142857142857144,TX
79070,Action,3.4,TX
79070,Romance,3.3333333333333335,TX
79070,Children's,3.142857142857143,TX
79070,Crime,3.0,TX
79070,Sci-Fi,3.0,TX
79070,Comedy,2.9166666666666665,TX
79070,Mystery,2.5,TX
78756,Crime,5.0,TX
78756,Mystery,4.0,TX
78756,Romance,3.5555555555555554,TX
78756,Drama,3.35,TX
78756,Comedy,2.6666666666666665,TX
78756,Action,2.5,TX
78756,Musical,2.5,TX
78756,War,2.5,TX
78756,Thriller,2.3333333333333335,TX
78756,Adventure,2.0,TX
78750,Crime,4.0,TX
78750,Film-Noir,4.0,TX
78750,Mystery,4.0,TX
78750,Sci-Fi,4.0,TX
78750,Drama,3.5454545454545454,TX
78750,Comedy,3.5,TX
78750,Thriller,3.4,TX
78750,Romance,3.3333333333333335,TX
78750,Action,3.0,TX
78750,Adventure,3.0,TX
78750,Children's,3.0,TX
78750,Documentary,3.0,TX
78750,War,2.75,TX
78750,Horror,2.0,TX
78746,Documentary,5.0,TX
78746,Western,4.0,TX
78746,War,3.7142857142857144,TX
78746,Mystery,3.6666666666666665,TX
78746,Animation,3.6,TX
78746,Thriller,3.5813953488372094,TX
78746,Drama,3.515463917525773,TX
78746,Romance,3.45,TX
78746,Action,3.4352941176470586,TX
78746,Musical,3.4,TX
78746,Adventure,3.391304347826087,TX
78746,Sci-Fi,3.358974358974359,TX
78746,Horror,3.2857142857142856,TX
78746,Crime,3.1818181818181817,TX
78746,Children's,2.857142857142857,TX
78746,Comedy,2.816901408450704,TX
78746,Film-Noir,2.4,TX
78746,Fantasy,2.3333333333333335,TX
78741,Film-Noir,5.0,TX
78741,War,3.533333333333333,TX
78741,Romance,3.388059701492537,TX
78741,Musical,3.3333333333333335,TX
78741,Drama,3.21875,TX
78741,Crime,3.206896551724138,TX
78741,Western,3.1666666666666665,TX
78741,Animation,3.1578947368421053,TX
78741,Action,3.1156462585034013,TX
78741,Thriller,3.1,TX
78741,Adventure,3.0657894736842106,TX
78741,Comedy,3.0588235294117645,TX
78741,Sci-Fi,3.046875,TX
78741,Mystery,2.923076923076923,TX
78741,Children's,2.72,TX
78741,Horror,2.4642857142857144,TX
78741,Fantasy,2.25,TX
78739,Film-Noir,5.0,TX
78739,War,4.285714285714286,TX
78739,Mystery,4.2,TX
78739,Action,4.0,TX
78739,Adventure,4.0,TX
78739,Animation,4.0,TX
78739,Children's,3.8181818181818183,TX
78739,Thriller,3.775,TX
78739,Sci-Fi,3.6875,TX
78739,Drama,3.641509433962264,TX
78739,Crime,3.6,TX
78739,Musical,3.5714285714285716,TX
78739,Romance,3.5675675675675675,TX
78739,Comedy,3.549019607843137,TX
78739,Fantasy,3.5,TX
78739,Horror,3.0,TX
78739,Western,3.0,TX
78704,Documentary,4.0,TX
78704,War,3.6470588235294117,TX
78704,Horror,3.5,TX
78704,Romance,3.4833333333333334,TX
78704,Drama,3.4676258992805757,TX
78704,Musical,3.4615384615384617,TX
78704,Crime,3.4473684210526314,TX
78704,Adventure,3.4318181818181817,TX
78704,Children's,3.4285714285714284,TX
78704,Thriller,3.3766233766233764,TX
78704,Comedy,3.36,TX
78704,Sci-Fi,3.35,TX
78704,Animation,3.3333333333333335,TX
78704,Action,3.311111111111111,TX
78704,Film-Noir,3.25,TX
78704,Western,3.1666666666666665,TX
78704,Mystery,3.15,TX
78704,Fantasy,2.8,TX
78628,Crime,4.75,TX
78628,Film-Noir,4.75,TX
78628,Thriller,4.714285714285714,TX
78628,Mystery,4.666666666666667,TX
78628,War,4.625,TX
78628,Adventure,4.6,TX
78628,Romance,4.545454545454546,TX
78628,Drama,4.526315789473684,TX
78628,Sci-Fi,4.5,TX
78628,Comedy,4.4,TX
78628,Musical,4.333333333333333,TX
78628,Western,4.0,TX
78628,Action,3.8,TX
78602,Fantasy,4.0,TX
78602,Drama,3.727272727272727,TX
78602,Adventure,3.3333333333333335,TX
78602,War,3.3333333333333335,TX
78602,Romance,3.1666666666666665,TX
78602,Comedy,3.142857142857143,TX
78602,Crime,3.0,TX
78602,Sci-Fi,3.0,TX
78602,Action,2.875,TX
78602,Children's,2.75,TX
78602,Thriller,2.6666666666666665,TX
78602,Mystery,2.25,TX
78602,Horror,2.0,TX
78390,Animation,5.0,TX
78390,Horror,5.0,TX
78390,Musical,5.0,TX
78390,War,5.0,TX
78390,Adventure,4.923076923076923,TX
78390,Romance,4.923076923076923,TX
78390,Action,4.888888888888889,TX
78390,Sci-Fi,4.875,TX
78390,Children's,4.857142857142857,TX
78390,Comedy,4.55,TX
78390,Western,4.5,TX
78390,Thriller,4.454545454545454,TX
78390,Drama,4.133333333333334,TX
78390,Mystery,4.0,TX
78390,Crime,1.0,TX
78264,Drama,3.390625,TX
78264,Musical,3.2941176470588234,TX
78264,Romance,3.2888888888888888,TX
78264,War,3.2222222222222223,TX
78264,Comedy,3.188679245283019,TX
78264,Animation,3.1666666666666665,TX
78264,Children's,3.0526315789473686,TX
78264,Crime,3.0,TX
78264,Fantasy,3.0,TX
78264,Mystery,3.0,TX
78264,Thriller,2.8666666666666667,TX
78264,Sci-Fi,2.85,TX
78264,Horror,2.8181818181818183,TX
78264,Action,2.7037037037037037,TX
78264,Adventure,2.6875,TX
78213,Sci-Fi,4.5,TX
78213,Adventure,4.0,TX
78213,Horror,3.75,TX
78213,Comedy,3.6666666666666665,TX
78213,Drama,3.6666666666666665,TX
78213,Action,3.5714285714285716,TX
78213,Children's,3.5,TX
78213,Romance,3.5,TX
78213,War,3.5,TX
78213,Thriller,3.2222222222222223,TX
78213,Mystery,3.0,TX
78213,Crime,2.5,TX
78212,Drama,4.0476190476190474,TX
78212,Animation,4.0,TX
78212,War,4.0,TX
78212,Romance,3.85,TX
78212,Adventure,3.75,TX
78212,Musical,3.6666666666666665,TX
78212,Sci-Fi,3.3846153846153846,TX
78212,Action,3.15,TX
78212,Horror,3.0,TX
78212,Comedy,2.8947368421052633,TX
78212,Crime,2.888888888888889,TX
78212,Thriller,2.772727272727273,TX
78212,Mystery,2.7,TX
78212,Children's,2.2,TX
78212,Film-Noir,2.0,TX
78209,Film-Noir,5.0,TX
78209,Animation,4.75,TX
78209,Adventure,4.7272727272727275,TX
78209,War,4.7,TX
78209,Western,4.666666666666667,TX
78209,Drama,4.419354838709677,TX
78209,Romance,4.411764705882353,TX
78209,Musical,4.4,TX
78209,Children's,4.3076923076923075,TX
78209,Sci-Fi,4.166666666666667,TX
78209,Action,4.111111111111111,TX
78209,Comedy,4.090909090909091,TX
78209,Fantasy,4.0,TX
78209,Mystery,4.0,TX
78209,Thriller,4.0,TX
78209,Horror,3.6666666666666665,TX
78205,War,5.0,TX
78205,Romance,4.25,TX
78205,Action,4.0,TX
78205,Comedy,4.0,TX
78205,Horror,4.0,TX
78205,Musical,4.0,TX
78205,Drama,3.6,TX
78205,Mystery,3.5,TX
78205,Thriller,3.5,TX
78205,Sci-Fi,3.25,TX
78205,Crime,3.0,TX
78155,Animation,5.0,TX
78155,Fantasy,5.0,TX
78155,Film-Noir,5.0,TX
78155,Western,5.0,TX
78155,Musical,4.6923076923076925,TX
78155,Mystery,4.631578947368421,TX
78155,Documentary,4.5,TX
78155,War,4.379310344827586,TX
78155,Horror,4.375,TX
78155,Crime,4.35,TX
78155,Thriller,4.346938775510204,TX
78155,Romance,4.27536231884058,TX
78155,Sci-Fi,4.181818181818182,TX
78155,Comedy,4.17948717948718,TX
78155,Drama,4.1502890173410405,TX
78155,Adventure,4.133333333333334,TX
78155,Children's,4.111111111111111,TX
78155,Action,4.064516129032258,TX
77904,Horror,4.0,TX
77904,Musical,3.0,TX
77904,Mystery,3.0,TX
77904,Sci-Fi,3.0,TX
77904,Adventure,2.75,TX
77904,Crime,2.6666666666666665,TX
77904,War,2.6666666666666665,TX
77904,Thriller,2.4,TX
77904,Action,2.3333333333333335,TX
77904,Comedy,2.3333333333333335,TX
77904,Drama,2.3333333333333335,TX
77904,Film-Noir,2.0,TX
77904,Romance,2.0,TX
77845,Documentary,5.0,TX
77845,Western,4.4,TX
77845,War,4.391304347826087,TX
77845,Musical,4.230769230769231,TX
77845,Drama,4.173913043478261,TX
77845,Animation,4.153846153846154,TX
77845,Romance,4.076923076923077,TX
77845,Action,3.926470588235294,TX
77845,Adventure,3.9183673469387754,TX
77845,Children's,3.914285714285714,TX
77845,Mystery,3.875,TX
77845,Comedy,3.8375,TX
77845,Horror,3.7857142857142856,TX
77845,Film-Noir,3.75,TX
77845,Thriller,3.6923076923076925,TX
77845,Sci-Fi,3.6,TX
77845,Crime,3.466666666666667,TX
77845,Fantasy,3.0,TX
77841,Crime,4.222222222222222,TX
77841,Thriller,3.8285714285714287,TX
77841,Drama,3.7719298245614037,TX
77841,Musical,3.75,TX
77841,Mystery,3.6666666666666665,TX
77841,Horror,3.642857142857143,TX
77841,Action,3.546875,TX
77841,War,3.533333333333333,TX
77841,Animation,3.5,TX
77841,Adventure,3.257142857142857,TX
77841,Romance,3.1818181818181817,TX
77841,Sci-Fi,3.0,TX
77841,Comedy,2.9642857142857144,TX
77841,Children's,2.7777777777777777,TX
77841,Western,2.5555555555555554,TX
77841,Fantasy,2.5,TX
77840,Fantasy,4.0,TX
77840,Musical,4.0,TX
77840,Mystery,3.75,TX
77840,War,3.625,TX
77840,Thriller,3.325,TX
77840,Romance,3.269230769230769,TX
77840,Children's,3.25,TX
77840,Drama,3.2325581395348837,TX
77840,Horror,3.1666666666666665,TX
77840,Action,3.12,TX
77840,Sci-Fi,3.090909090909091,TX
77840,Western,3.0,TX
77840,Crime,2.7857142857142856,TX
77840,Comedy,2.7708333333333335,TX
77840,Adventure,2.6153846153846154,TX
77840,Film-Noir,2.0,TX
77801,Crime,5.0,TX
77801,War,4.666666666666667,TX
77801,Action,4.571428571428571,TX
77801,Romance,4.375,TX
77801,Drama,4.090909090909091,TX
77801,Thriller,3.7,TX
77801,Comedy,3.25,TX
77801,Adventure,3.0,TX
77801,Children's,3.0,TX
77801,Mystery,2.5,TX
77801,Musical,2.0,TX
77801,Sci-Fi,2.0,TX
77801,Horror,1.0,TX
77504,War,4.090909090909091,TX
77504,Animation,4.0,TX
77504,Children's,4.0,TX
77504,Sci-Fi,4.0,TX
77504,Western,4.0,TX
77504,Drama,3.9523809523809526,TX
77504,Adventure,3.857142857142857,TX
77504,Romance,3.8,TX
77504,Comedy,3.761904761904762,TX
77504,Action,3.75,TX
77504,Thriller,3.6842105263157894,TX
77504,Crime,3.5,TX
77504,Musical,3.5,TX
77504,Horror,3.3333333333333335,TX
77504,Mystery,3.0,TX
77504,Film-Noir,2.0,TX
77459,Comedy,4.416666666666667,TX
77459,Action,4.0,TX
77459,Mystery,4.0,TX
77459,Romance,4.0,TX
77459,Sci-Fi,4.0,TX
77459,Adventure,3.857142857142857,TX
77459,War,3.5,TX
77459,Children's,3.3461538461538463,TX
77459,Drama,3.3333333333333335,TX
77459,Animation,2.6875,TX
77459,Musical,2.111111111111111,TX
77380,War,3.0625,TX
77380,Mystery,3.0,TX
77380,Romance,2.935483870967742,TX
77380,Drama,2.857142857142857,TX
